Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH
3645,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,119,53,40,8.11
3646,Punjab,Patiala,Rice,Kharif,2020,Alluvial,11,3,14,4.87
3647,Punjab,Patiala,Maize,Kharif,2020,Alluvial,79,33,24,7.88
3648,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,56,26,36,7.61
3649,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,103,68,45,6.68
3650,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,19,8,14,5.23
3651,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,98,58,30,7.13
3652,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,25,0,1,4.17
3653,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,8,0,0,4.53
3654,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,113,60,55,6.41
3655,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,81,36,32,7.06
3656,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,78,39,39,7.39
3657,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,100,73,41,6.32
3658,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,107,46,41,6.55
3659,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,121,43,55,6.47
3660,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,90,48,41,6.42
3661,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,109,51,39,6.08
3662,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,95,48,61,6.6
3663,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,101,46,25,6.14
3664,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,64,43,53,5.91
3665,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,138,73,60,7.72
3666,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,4,16,12,4.92
3667,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,36,40,20,7.74
3668,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,55,45,41,7.59
3669,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,114,70,48,7.45
3670,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,80,48,60,7.31
3671,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,89,42,30,7.35
3672,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,95,51,48,7.41
3673,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,118,41,27,6.75
3674,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,101,50,48,6.58
3675,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,87,30,39,6.66
3676,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,81,46,23,6.64
3677,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,14,3,8,4.61
3678,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,104,51,55,6.95
3679,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,115,34,20,6.94
3680,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,94,22,34,6.72
3681,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,3,14,3,4.98
3682,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,97,45,38,7.77
3683,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,54,37,36,7.68
3684,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,57,39,55,7.88
3685,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,152,51,33,7.76
3686,Punjab,Patiala,Rice,Kharif,2021,Alluvial,69,60,33,7.3
3687,Punjab,Patiala,Maize,Kharif,2021,Alluvial,2,10,8,5.09
3688,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,83,56,37,7.45
3689,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,113,62,35,7.26
3690,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,82,42,31,7.54
3691,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,18,8,6,4.35
3692,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,82,24,33,7.26
3693,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,135,46,59,7.01
3694,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,99,54,38,6.89
3695,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,55,35,33,7.05
3696,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,42,38,57,6.72
3697,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,137,57,42,6.65
3698,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,91,59,54,6.3
3699,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,82,45,43,7.27
3700,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,83,57,57,6.4
3701,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,136,52,36,6.09
3702,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,12,11,0,4.6
3703,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,69,44,20,6.0
3704,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,29,2,11,4.55
3705,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,164,49,38,7.59
3706,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,96,56,42,7.69
3707,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,105,29,35,7.58
3708,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,63,33,28,7.53
3709,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,86,69,49,7.03
3710,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,81,45,59,7.69
3711,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,124,35,45,7.56
3712,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,76,45,41,7.41
3713,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,140,62,29,7.38
3714,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,94,52,56,6.35
3715,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,86,25,31,6.66
3716,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,104,42,65,6.58
3717,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,105,46,29,7.2
3718,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,98,56,39,6.92
3719,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,16,19,2,4.15
3720,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,44,32,46,6.92
3721,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,144,63,25,7.02
3722,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,130,42,44,7.19
3723,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,13,8,9,5.22
3724,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,90,39,48,7.17
3725,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,92,43,50,7.07
3726,Punjab,Patiala,Rice,Kharif,2022,Alluvial,105,50,40,7.88
3727,Punjab,Patiala,Maize,Kharif,2022,Alluvial,63,33,31,7.46
3728,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,53,48,39,7.88
3729,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,134,80,42,7.08
3730,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,98,39,45,6.92
3731,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,93,30,36,7.23
3732,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,86,68,44,7.19
3733,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,116,62,50,7.19
3734,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,94,58,29,7.76
3735,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,102,43,30,6.91
3736,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,65,26,39,6.81
3737,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,117,48,64,6.35
3738,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,116,49,62,6.73
3739,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,81,47,22,6.36
3740,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,74,37,51,6.55
3741,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,19,14,13,4.34
3742,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,4,16,11,4.57
3743,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,75,41,42,6.17
3744,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,97,33,46,6.18
3745,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,148,64,39,7.91
3746,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,120,86,51,7.85
3747,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,114,54,29,7.43
3748,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,61,41,33,7.64
3749,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,123,67,47,7.34
3750,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,107,32,44,7.46
3751,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,63,36,25,7.1
3752,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,53,63,41,7.49
3753,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,16,6,14,4.61
3754,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,43,39,43,6.99
3755,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,103,20,27,6.64
3756,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,85,43,46,6.94
3757,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,124,69,37,7.3
3758,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,99,43,31,6.8
3759,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,97,43,21,7.39
3760,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,88,25,54,6.74
3761,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,98,55,61,7.41
3762,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,110,45,46,8.0
3763,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,65,27,14,7.17
3764,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,70,37,31,7.05
3765,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,148,76,43,7.4
3766,Punjab,Patiala,Rice,Kharif,2023,Alluvial,131,42,47,7.73
3767,Punjab,Patiala,Maize,Kharif,2023,Alluvial,124,31,12,7.71
3768,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,47,31,62,7.67
3769,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,112,70,22,7.11
3770,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,128,52,58,7.42
3771,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,126,26,22,8.04
3772,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,93,56,66,6.98
3773,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,113,78,44,7.45
3774,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,110,52,57,6.41
3775,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,22,12,12,4.04
3776,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,84,37,39,7.14
3777,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,106,67,34,6.18
3778,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,97,70,42,6.6
3779,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,78,48,21,6.23
3780,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,42,38,25,6.66
3781,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,93,66,51,6.32
3782,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,86,60,38,6.28
3783,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,13,3,5,4.73
3784,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,94,51,38,6.2
3785,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,117,64,51,7.84
3786,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,91,29,57,7.76
3787,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,120,39,32,7.86
3788,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,65,38,52,7.35
3789,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,108,56,48,7.65
3790,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,108,59,45,7.66
3791,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,126,37,30,7.74
3792,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,79,36,43,7.44
3793,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,87,66,32,6.73
3794,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,127,52,45,6.4
3795,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,88,29,41,7.22
3796,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,62,35,37,6.92
3797,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,102,56,21,7.21
3798,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,88,48,60,6.74
3799,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,86,31,35,6.47
3800,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,90,41,28,7.18
3801,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,129,53,32,7.45
3802,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,115,47,57,7.1
3803,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,85,39,19,7.46
3804,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,61,30,44,7.04
3805,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,18,16,14,4.04
3806,Punjab,Patiala,Rice,Kharif,2019,Alluvial,105,42,36,6.93
3807,Punjab,Patiala,Maize,Kharif,2019,Alluvial,97,61,31,7.01
3808,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,15,13,11,4.17
3809,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,139,61,61,7.28
3810,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,90,38,54,7.4
3811,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,3,1,9,4.9
3812,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,55,41,35,6.93
3813,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,116,57,44,6.87
3814,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,25,13,10,5.4
3815,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,96,57,18,6.66
3816,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,80,32,54,7.88
3817,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,22,11,8,4.43
3818,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,105,70,71,6.12
3819,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,17,6,5,4.66
3820,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,117,24,30,6.24
3821,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,148,49,39,5.9
3822,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,0,15,0,4.52
3823,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,106,32,23,6.78
3824,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,87,51,37,6.37
3825,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,107,47,40,7.68
3826,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,95,62,55,7.83
3827,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,80,58,39,7.93
3828,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,87,45,50,7.4
3829,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,134,59,58,7.24
3830,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,73,38,51,7.34
3831,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,97,47,39,7.15
3832,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,2,7,14,4.85
3833,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,106,61,42,6.8
3834,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,78,39,53,6.77
3835,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,4,15,2,4.39
3836,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,52,41,56,7.49
3837,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,102,66,18,7.45
3838,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,124,43,58,7.46
3839,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,74,51,27,6.85
3840,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,79,30,59,7.1
3841,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,147,63,33,7.53
3842,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,100,62,43,7.35
3843,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,78,40,42,7.29
3844,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,82,40,48,7.54
3845,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,137,55,48,7.68
3846,Punjab,Patiala,Rice,Kharif,2020,Alluvial,93,50,59,7.73
3847,Punjab,Patiala,Maize,Kharif,2020,Alluvial,92,44,54,7.57
3848,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,85,41,40,7.22
3849,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,125,59,60,7.5
3850,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,92,64,54,6.98
3851,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,80,43,38,7.72
3852,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,33,38,42,7.26
3853,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,120,70,43,6.92
3854,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,132,50,50,7.2
3855,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,90,48,25,6.59
3856,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,58,25,25,7.14
3857,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,77,52,56,6.62
3858,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,87,57,45,6.72
3859,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,86,33,29,6.43
3860,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,71,38,35,6.56
3861,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,111,60,38,6.06
3862,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,82,43,62,5.94
3863,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,84,54,28,6.26
3864,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,84,52,46,6.42
3865,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,105,51,34,8.06
3866,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,106,52,32,8.12
3867,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,74,46,29,7.96
3868,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,55,51,42,7.58
3869,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,135,65,27,7.51
3870,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,6,8,12,4.38
3871,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,20,4,9,4.33
3872,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,58,39,31,7.43
3873,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,107,45,33,6.61
3874,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,114,66,41,6.62
3875,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,118,27,39,6.77
3876,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,111,32,50,6.93
3877,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,1,0,6,4.12
3878,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,109,43,58,7.15
3879,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,92,33,32,7.51
3880,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,4,5,9,5.46
3881,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,144,43,44,6.9
3882,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,130,53,44,7.65
3883,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,107,43,38,7.11
3884,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,11,9,2,4.07
3885,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,113,56,31,7.53
3886,Punjab,Patiala,Rice,Kharif,2021,Alluvial,25,16,11,4.46
3887,Punjab,Patiala,Maize,Kharif,2021,Alluvial,85,39,38,7.35
3888,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,81,36,33,7.81
3889,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,149,58,24,7.2
3890,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,101,53,53,7.4
3891,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,54,45,17,6.77
3892,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,10,15,9,4.54
3893,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,121,73,45,7.09
3894,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,118,54,55,6.7
3895,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,84,35,38,6.74
3896,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,89,47,43,7.53
3897,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,137,56,32,6.36
3898,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,106,60,33,7.1
3899,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,56,34,20,6.27
3900,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,85,39,50,6.36
3901,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,145,57,31,5.88
3902,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,124,46,37,5.52
3903,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,60,26,36,5.79
3904,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,95,39,43,6.25
3905,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,101,46,28,7.56
3906,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,145,33,59,7.77
3907,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,141,59,19,8.01
3908,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,62,37,34,7.97
3909,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,117,58,47,7.72
3910,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,135,47,56,7.31
3911,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,70,32,25,7.67
3912,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,102,44,43,7.85
3913,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,3,17,1,4.32
3914,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,86,53,40,6.97
3915,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,85,43,42,6.7
3916,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,8,12,11,4.02
3917,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,105,58,56,7.45
3918,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,105,28,50,7.15
3919,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,73,47,27,6.85
3920,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,14,15,14,4.75
3921,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,145,69,51,7.55
3922,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,123,29,40,7.46
3923,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,60,35,12,6.75
3924,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,63,38,66,6.99
3925,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,107,60,22,7.53
3926,Punjab,Patiala,Rice,Kharif,2022,Alluvial,111,59,44,7.18
3927,Punjab,Patiala,Maize,Kharif,2022,Alluvial,103,55,32,7.6
3928,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,56,38,30,7.42
3929,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,111,67,49,7.15
3930,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,117,66,48,7.51
3931,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,72,39,43,7.57
3932,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,79,34,38,7.52
3933,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,105,45,50,6.66
3934,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,160,58,46,7.54
3935,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,132,37,25,7.3
3936,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,2,1,8,4.6
3937,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,132,50,45,6.78
3938,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,98,46,55,6.07
3939,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,55,32,22,6.86
3940,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,83,34,33,6.69
3941,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,123,54,41,5.77
3942,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,71,53,64,6.08
3943,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,16,4,1,5.09
3944,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,101,27,44,6.23
3945,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,77,68,40,7.54
3946,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,88,37,49,7.47
3947,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,92,36,36,7.97
3948,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,92,40,53,7.86
3949,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,154,58,26,7.44
3950,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,131,54,42,7.78
3951,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,100,15,28,7.58
3952,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,88,50,34,7.37
3953,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,27,5,8,4.18
3954,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,26,0,11,4.71
