Record_ID,State,District,Crop,Year,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
4337,West Bengal,Hooghly,Wheat,2022,39.1,70.0,123.0,24.5,0.28
4338,West Bengal,Hooghly,Rice,2022,25.3,70.0,937.2,119.4,4.12
4339,West Bengal,Hooghly,Maize,2022,25.9,70.0,769.1,122.6,3.42
4340,West Bengal,Hooghly,Cotton,2022,26.1,70.0,740.1,96.7,2.39
4341,West Bengal,Bardhaman,Wheat,2022,22.3,70.0,387.7,208.8,4.45
4342,West Bengal,Bardhaman,Rice,2022,26.5,70.0,575.0,135.2,3.91
4343,West Bengal,Bardhaman,Maize,2022,25.9,70.0,783.2,134.8,3.54
4344,West Bengal,Bardhaman,Cotton,2022,26.8,70.0,631.1,63.2,1.88
4345,Maharashtra,Nashik,Wheat,2022,26.0,70.0,625.4,137.2,3.84
4346,Maharashtra,Nashik,Rice,2022,23.5,70.0,591.6,164.3,3.99
4347,Maharashtra,Nashik,Maize,2022,22.8,70.0,425.8,144.3,2.8
4348,Maharashtra,Nashik,Cotton,2022,22.1,70.0,520.3,115.7,2.21
4349,Maharashtra,Pune,Wheat,2022,25.3,70.0,327.2,124.3,3.81
4350,Maharashtra,Pune,Rice,2022,39.1,70.0,96.1,12.5,0.22
4351,Maharashtra,Pune,Maize,2022,25.9,70.0,698.7,123.4,2.85
4352,Maharashtra,Pune,Cotton,2022,27.7,70.0,580.1,81.7,2.12
4353,Tamil Nadu,Thanjavur,Wheat,2022,21.1,70.0,396.4,168.6,4.63
4354,Tamil Nadu,Thanjavur,Rice,2022,37.6,70.0,67.8,4.3,0.29
4355,Tamil Nadu,Thanjavur,Maize,2022,19.2,70.0,643.7,131.6,3.05
4356,Tamil Nadu,Thanjavur,Cotton,2022,26.8,70.0,639.8,87.1,2.37
4357,Andhra Pradesh,Kurnool,Wheat,2022,19.5,70.0,841.2,149.9,4.05
4358,Andhra Pradesh,Kurnool,Rice,2022,27.7,70.0,804.8,147.4,4.0
4359,Andhra Pradesh,Kurnool,Maize,2022,28.4,70.0,534.0,99.7,3.06
4360,Andhra Pradesh,Kurnool,Cotton,2022,20.8,70.0,730.2,94.9,2.38
4361,Punjab,Ludhiana,Wheat,2023,26.6,70.0,861.0,152.5,4.31
4362,Punjab,Ludhiana,Rice,2023,26.2,70.0,418.0,137.1,3.54
4363,Punjab,Ludhiana,Maize,2023,26.8,70.0,498.9,97.1,3.31
4364,Punjab,Ludhiana,Cotton,2023,24.8,70.0,658.1,141.1,2.96
4365,Punjab,Patiala,Wheat,2023,25.4,70.0,610.8,177.0,4.67
4366,Punjab,Patiala,Rice,2023,28.4,70.0,469.1,119.9,3.59
4367,Punjab,Patiala,Maize,2023,21.7,70.0,862.3,82.0,2.95
4368,Punjab,Patiala,Cotton,2023,25.2,70.0,731.9,83.0,2.18
4369,Uttar Pradesh,Kanpur,Wheat,2023,25.9,70.0,384.1,182.7,4.69
4370,Uttar Pradesh,Kanpur,Rice,2023,23.8,70.0,889.0,152.6,4.14
4371,Uttar Pradesh,Kanpur,Maize,2023,24.7,70.0,830.5,137.5,3.72
4372,Uttar Pradesh,Kanpur,Cotton,2023,28.0,70.0,345.2,99.0,2.39
4373,Uttar Pradesh,Varanasi,Wheat,2023,24.1,70.0,884.7,157.2,4.05
4374,Uttar Pradesh,Varanasi,Rice,2023,26.3,70.0,967.3,138.2,3.52
4375,Uttar Pradesh,Varanasi,Maize,2023,20.7,70.0,480.2,94.7,3.22
4376,Uttar Pradesh,Varanasi,Cotton,2023,18.9,70.0,440.4,135.0,2.65
4377,West Bengal,Hooghly,Wheat,2023,38.7,70.0,140.7,2.4,0.21
4378,West Bengal,Hooghly,Rice,2023,39.7,70.0,148.9,20.7,0.14
4379,West Bengal,Hooghly,Maize,2023,37.6,70.0,128.9,8.0,0.1
4380,West Bengal,Hooghly,Cotton,2023,19.3,70.0,394.5,92.6,2.15
4381,West Bengal,Bardhaman,Wheat,2023,29.9,70.0,330.2,180.9,4.79
4382,West Bengal,Bardhaman,Rice,2023,26.3,70.0,436.1,114.9,3.75
4383,West Bengal,Bardhaman,Maize,2023,38.1,70.0,142.2,15.1,0.28
4384,West Bengal,Bardhaman,Cotton,2023,22.6,70.0,735.2,110.4,2.16
4385,Maharashtra,Nashik,Wheat,2023,20.8,70.0,903.6,189.9,4.28
4386,Maharashtra,Nashik,Rice,2023,41.6,70.0,127.6,18.6,0.2
4387,Maharashtra,Nashik,Maize,2023,22.7,70.0,634.1,111.9,3.21
4388,Maharashtra,Nashik,Cotton,2023,21.2,70.0,720.9,70.6,2.23
4389,Maharashtra,Pune,Wheat,2023,24.0,70.0,752.0,178.8,4.24
4390,Maharashtra,Pune,Rice,2023,19.1,70.0,972.4,139.1,3.96
4391,Maharashtra,Pune,Maize,2023,29.7,70.0,811.5,135.4,3.3
4392,Maharashtra,Pune,Cotton,2023,21.7,70.0,728.6,130.3,2.39
4393,Tamil Nadu,Thanjavur,Wheat,2023,27.2,70.0,982.4,103.0,3.71
4394,Tamil Nadu,Thanjavur,Rice,2023,19.3,70.0,586.3,160.2,3.96
4395,Tamil Nadu,Thanjavur,Maize,2023,21.3,70.0,400.5,118.4,3.44
4396,Tamil Nadu,Thanjavur,Cotton,2023,23.1,70.0,952.5,84.2,2.37
4397,Andhra Pradesh,Kurnool,Wheat,2023,26.0,70.0,711.8,162.5,4.42
4398,Andhra Pradesh,Kurnool,Rice,2023,28.2,70.0,604.7,159.3,3.96
4399,Andhra Pradesh,Kurnool,Maize,2023,22.4,70.0,936.6,101.6,3.37
4400,Andhra Pradesh,Kurnool,Cotton,2023,20.4,70.0,423.2,73.5,2.11
4401,Punjab,Ludhiana,Wheat,2019,22.8,70.0,580.4,201.7,4.93
4402,Punjab,Ludhiana,Rice,2019,27.7,70.0,326.5,174.7,4.11
4403,Punjab,Ludhiana,Maize,2019,23.5,70.0,390.7,126.5,3.61
4404,Punjab,Ludhiana,Cotton,2019,27.7,70.0,901.1,113.2,2.5
4405,Punjab,Patiala,Wheat,2019,22.7,70.0,411.1,163.0,4.58
4406,Punjab,Patiala,Rice,2019,22.5,70.0,965.4,125.9,3.18
4407,Punjab,Patiala,Maize,2019,19.2,70.0,490.5,113.2,3.22
4408,Punjab,Patiala,Cotton,2019,23.7,70.0,886.7,87.9,2.32
4409,Uttar Pradesh,Kanpur,Wheat,2019,27.4,70.0,793.6,112.9,4.17
4410,Uttar Pradesh,Kanpur,Rice,2019,22.9,70.0,506.7,165.1,3.57
4411,Uttar Pradesh,Kanpur,Maize,2019,21.7,70.0,302.2,154.4,3.61
4412,Uttar Pradesh,Kanpur,Cotton,2019,27.5,70.0,568.2,125.4,2.34
4413,Uttar Pradesh,Varanasi,Wheat,2019,20.3,70.0,543.8,198.8,5.01
4414,Uttar Pradesh,Varanasi,Rice,2019,25.2,70.0,344.9,146.1,4.28
4415,Uttar Pradesh,Varanasi,Maize,2019,28.6,70.0,734.7,90.3,3.25
4416,Uttar Pradesh,Varanasi,Cotton,2019,27.7,70.0,387.7,83.8,1.96
4417,West Bengal,Hooghly,Wheat,2019,28.3,70.0,434.4,173.3,4.31
4418,West Bengal,Hooghly,Rice,2019,22.1,70.0,878.6,113.1,3.74
4419,West Bengal,Hooghly,Maize,2019,28.2,70.0,370.8,106.5,3.28
4420,West Bengal,Hooghly,Cotton,2019,20.5,70.0,651.2,140.6,2.54
4421,West Bengal,Bardhaman,Wheat,2019,26.6,70.0,844.3,125.4,4.05
4422,West Bengal,Bardhaman,Rice,2019,27.3,70.0,977.2,144.7,3.63
4423,West Bengal,Bardhaman,Maize,2019,18.7,70.0,805.1,142.0,3.34
4424,West Bengal,Bardhaman,Cotton,2019,23.9,70.0,392.0,159.4,2.31
4425,Maharashtra,Nashik,Wheat,2019,19.7,70.0,720.4,165.4,3.99
4426,Maharashtra,Nashik,Rice,2019,24.5,70.0,381.5,117.7,3.31
4427,Maharashtra,Nashik,Maize,2019,21.2,70.0,629.8,136.7,3.31
4428,Maharashtra,Nashik,Cotton,2019,39.1,70.0,119.3,0.1,0.1
4429,Maharashtra,Pune,Wheat,2019,25.3,70.0,355.4,149.8,4.59
4430,Maharashtra,Pune,Rice,2019,37.4,70.0,82.2,7.8,0.37
4431,Maharashtra,Pune,Maize,2019,19.7,70.0,819.3,137.9,3.41
4432,Maharashtra,Pune,Cotton,2019,25.2,70.0,996.3,105.6,2.01
4433,Tamil Nadu,Thanjavur,Wheat,2019,18.2,70.0,627.2,153.1,4.33
4434,Tamil Nadu,Thanjavur,Rice,2019,24.2,70.0,824.4,163.4,4.04
4435,Tamil Nadu,Thanjavur,Maize,2019,36.8,70.0,135.6,29.2,0.1
4436,Tamil Nadu,Thanjavur,Cotton,2019,20.8,70.0,441.4,123.5,2.37
4437,Andhra Pradesh,Kurnool,Wheat,2019,25.7,70.0,330.3,149.7,4.44
4438,Andhra Pradesh,Kurnool,Rice,2019,19.4,70.0,772.7,135.8,3.66
4439,Andhra Pradesh,Kurnool,Maize,2019,19.4,70.0,304.2,124.4,3.45
4440,Andhra Pradesh,Kurnool,Cotton,2019,23.4,70.0,430.8,101.7,2.08
4441,Punjab,Ludhiana,Wheat,2020,37.4,70.0,124.9,15.8,0.24
4442,Punjab,Ludhiana,Rice,2020,29.9,70.0,931.8,168.6,3.69
4443,Punjab,Ludhiana,Maize,2020,28.2,70.0,865.3,157.6,3.01
4444,Punjab,Ludhiana,Cotton,2020,29.6,70.0,497.6,87.2,2.31
4445,Punjab,Patiala,Wheat,2020,41.7,70.0,91.9,26.0,0.15
4446,Punjab,Patiala,Rice,2020,21.9,70.0,660.6,143.8,3.31
4447,Punjab,Patiala,Maize,2020,28.7,70.0,822.3,86.2,2.29
4448,Punjab,Patiala,Cotton,2020,29.1,70.0,680.6,97.3,2.62
4449,Uttar Pradesh,Kanpur,Wheat,2020,25.2,70.0,506.4,195.0,4.85
4450,Uttar Pradesh,Kanpur,Rice,2020,22.0,70.0,471.8,89.2,3.35
4451,Uttar Pradesh,Kanpur,Maize,2020,22.3,70.0,308.8,110.6,3.11
4452,Uttar Pradesh,Kanpur,Cotton,2020,24.4,70.0,517.0,153.7,2.46
4453,Uttar Pradesh,Varanasi,Wheat,2020,23.0,70.0,827.9,176.9,4.58
4454,Uttar Pradesh,Varanasi,Rice,2020,29.4,70.0,487.5,188.0,4.37
4455,Uttar Pradesh,Varanasi,Maize,2020,18.5,70.0,922.2,115.7,3.64
4456,Uttar Pradesh,Varanasi,Cotton,2020,28.0,70.0,589.5,79.6,2.1
4457,West Bengal,Hooghly,Wheat,2020,20.7,70.0,661.5,182.3,3.73
4458,West Bengal,Hooghly,Rice,2020,18.5,70.0,875.0,112.8,3.48
4459,West Bengal,Hooghly,Maize,2020,21.0,70.0,723.7,76.7,3.13
4460,West Bengal,Hooghly,Cotton,2020,25.9,70.0,868.7,150.0,2.55
4461,West Bengal,Bardhaman,Wheat,2020,28.2,70.0,623.7,209.5,4.17
4462,West Bengal,Bardhaman,Rice,2020,38.9,70.0,125.1,10.5,0.15
4463,West Bengal,Bardhaman,Maize,2020,28.3,70.0,412.1,109.9,3.17
4464,West Bengal,Bardhaman,Cotton,2020,25.5,70.0,919.9,116.8,2.16
4465,Maharashtra,Nashik,Wheat,2020,29.0,70.0,977.6,163.5,4.41
4466,Maharashtra,Nashik,Rice,2020,28.6,70.0,751.5,123.9,3.71
4467,Maharashtra,Nashik,Maize,2020,27.9,70.0,942.2,102.8,3.32
4468,Maharashtra,Nashik,Cotton,2020,22.9,70.0,786.4,134.1,2.69
4469,Maharashtra,Pune,Wheat,2020,28.3,70.0,826.8,209.2,4.06
4470,Maharashtra,Pune,Rice,2020,23.5,70.0,961.8,100.5,3.3
4471,Maharashtra,Pune,Maize,2020,36.2,70.0,131.2,10.6,0.2
4472,Maharashtra,Pune,Cotton,2020,29.2,70.0,473.7,107.6,2.72
4473,Tamil Nadu,Thanjavur,Wheat,2020,26.1,70.0,822.4,158.9,3.85
4474,Tamil Nadu,Thanjavur,Rice,2020,29.5,70.0,884.1,123.2,3.41
4475,Tamil Nadu,Thanjavur,Maize,2020,41.9,70.0,115.6,29.7,0.1
4476,Tamil Nadu,Thanjavur,Cotton,2020,22.4,70.0,744.2,93.2,2.15
4477,Andhra Pradesh,Kurnool,Wheat,2020,24.9,70.0,414.2,180.6,4.2
4478,Andhra Pradesh,Kurnool,Rice,2020,20.3,70.0,851.4,111.8,3.99
4479,Andhra Pradesh,Kurnool,Maize,2020,25.1,70.0,595.2,89.6,3.06
4480,Andhra Pradesh,Kurnool,Cotton,2020,20.1,70.0,558.1,120.1,2.43
4481,Punjab,Ludhiana,Wheat,2021,21.0,70.0,686.3,169.6,4.29
4482,Punjab,Ludhiana,Rice,2021,24.1,70.0,467.2,181.4,3.79
4483,Punjab,Ludhiana,Maize,2021,40.0,70.0,89.4,5.3,0.38
4484,Punjab,Ludhiana,Cotton,2021,29.0,70.0,392.3,63.0,1.97
4485,Punjab,Patiala,Wheat,2021,35.1,70.0,146.4,4.4,0.32
4486,Punjab,Patiala,Rice,2021,40.2,70.0,105.4,26.2,0.34
4487,Punjab,Patiala,Maize,2021,21.1,70.0,642.3,125.4,3.43
4488,Punjab,Patiala,Cotton,2021,24.5,70.0,450.0,146.7,2.85
4489,Uttar Pradesh,Kanpur,Wheat,2021,26.8,70.0,447.7,88.1,3.46
4490,Uttar Pradesh,Kanpur,Rice,2021,25.0,70.0,541.2,121.8,3.1
4491,Uttar Pradesh,Kanpur,Maize,2021,25.5,70.0,342.8,150.6,3.57
4492,Uttar Pradesh,Kanpur,Cotton,2021,20.7,70.0,692.3,88.5,2.4
4493,Uttar Pradesh,Varanasi,Wheat,2021,24.0,70.0,775.2,174.1,4.39
4494,Uttar Pradesh,Varanasi,Rice,2021,19.4,70.0,442.9,115.3,3.42
4495,Uttar Pradesh,Varanasi,Maize,2021,18.7,70.0,423.7,96.6,2.46
4496,Uttar Pradesh,Varanasi,Cotton,2021,19.7,70.0,831.5,149.9,2.65
4497,West Bengal,Hooghly,Wheat,2021,36.8,70.0,125.7,17.5,0.1
4498,West Bengal,Hooghly,Rice,2021,22.6,70.0,418.0,149.2,3.66
4499,West Bengal,Hooghly,Maize,2021,29.2,70.0,820.9,120.4,3.33
4500,West Bengal,Hooghly,Cotton,2021,28.4,70.0,633.2,77.2,1.75
4501,West Bengal,Bardhaman,Wheat,2021,24.5,70.0,877.1,134.9,3.42
4502,West Bengal,Bardhaman,Rice,2021,25.0,70.0,351.4,165.5,4.1
4503,West Bengal,Bardhaman,Maize,2021,28.6,70.0,483.3,127.9,3.44
4504,West Bengal,Bardhaman,Cotton,2021,19.1,70.0,790.4,109.4,2.34
4505,Maharashtra,Nashik,Wheat,2021,27.4,70.0,898.8,172.3,3.94
4506,Maharashtra,Nashik,Rice,2021,24.7,70.0,645.7,146.7,3.94
4507,Maharashtra,Nashik,Maize,2021,29.2,70.0,462.7,112.5,2.74
4508,Maharashtra,Nashik,Cotton,2021,38.2,70.0,117.5,4.3,0.23
4509,Maharashtra,Pune,Wheat,2021,26.9,70.0,536.9,151.5,3.89
4510,Maharashtra,Pune,Rice,2021,19.1,70.0,680.5,114.7,3.61
4511,Maharashtra,Pune,Maize,2021,21.4,70.0,383.1,98.2,3.4
4512,Maharashtra,Pune,Cotton,2021,18.9,70.0,486.9,73.4,2.11
4513,Tamil Nadu,Thanjavur,Wheat,2021,18.8,70.0,486.5,218.0,4.65
4514,Tamil Nadu,Thanjavur,Rice,2021,29.9,70.0,731.2,162.2,3.82
4515,Tamil Nadu,Thanjavur,Maize,2021,40.4,70.0,64.3,10.6,0.1
4516,Tamil Nadu,Thanjavur,Cotton,2021,27.4,70.0,791.8,66.9,2.25
4517,Andhra Pradesh,Kurnool,Wheat,2021,20.3,70.0,353.6,188.5,4.4
4518,Andhra Pradesh,Kurnool,Rice,2021,24.6,70.0,519.7,123.6,3.7
4519,Andhra Pradesh,Kurnool,Maize,2021,24.5,70.0,714.8,141.7,3.59
4520,Andhra Pradesh,Kurnool,Cotton,2021,23.3,70.0,938.2,93.1,2.23
4521,Punjab,Ludhiana,Wheat,2022,18.9,70.0,951.4,137.6,4.46
4522,Punjab,Ludhiana,Rice,2022,28.9,70.0,783.3,125.7,3.32
4523,Punjab,Ludhiana,Maize,2022,26.0,70.0,986.2,111.5,2.97
4524,Punjab,Ludhiana,Cotton,2022,23.3,70.0,417.8,109.6,2.39
4525,Punjab,Patiala,Wheat,2022,36.7,70.0,140.9,27.5,0.16
4526,Punjab,Patiala,Rice,2022,20.4,70.0,848.3,87.2,3.64
4527,Punjab,Patiala,Maize,2022,25.1,70.0,849.9,142.6,3.36
4528,Punjab,Patiala,Cotton,2022,25.3,70.0,497.3,114.1,2.51
4529,Uttar Pradesh,Kanpur,Wheat,2022,21.3,70.0,510.6,202.7,4.55
4530,Uttar Pradesh,Kanpur,Rice,2022,23.9,70.0,979.5,142.4,4.39
4531,Uttar Pradesh,Kanpur,Maize,2022,25.4,70.0,567.5,171.7,3.58
4532,Uttar Pradesh,Kanpur,Cotton,2022,25.0,70.0,684.4,105.9,2.5
4533,Uttar Pradesh,Varanasi,Wheat,2022,24.8,70.0,825.2,163.1,4.46
4534,Uttar Pradesh,Varanasi,Rice,2022,23.8,70.0,771.3,147.3,3.93
4535,Uttar Pradesh,Varanasi,Maize,2022,22.8,70.0,323.8,131.6,3.61
4536,Uttar Pradesh,Varanasi,Cotton,2022,22.6,70.0,461.2,108.9,2.21
4537,West Bengal,Hooghly,Wheat,2022,25.4,70.0,490.1,176.4,4.15
4538,West Bengal,Hooghly,Rice,2022,21.7,70.0,461.0,166.4,4.09
4539,West Bengal,Hooghly,Maize,2022,22.4,70.0,823.6,140.8,3.38
4540,West Bengal,Hooghly,Cotton,2022,22.3,70.0,905.7,98.2,2.01
4541,West Bengal,Bardhaman,Wheat,2022,26.8,70.0,376.4,183.8,4.46
4542,West Bengal,Bardhaman,Rice,2022,41.2,70.0,109.6,24.8,0.32
4543,West Bengal,Bardhaman,Maize,2022,36.2,70.0,136.3,25.2,1.19
4544,West Bengal,Bardhaman,Cotton,2022,27.3,70.0,377.7,164.9,2.32
4545,Maharashtra,Nashik,Wheat,2022,20.1,70.0,467.2,145.1,4.08
4546,Maharashtra,Nashik,Rice,2022,39.2,70.0,94.5,10.7,0.29
4547,Maharashtra,Nashik,Maize,2022,19.4,70.0,899.9,137.7,3.45
4548,Maharashtra,Nashik,Cotton,2022,28.2,70.0,551.2,115.9,2.51
4549,Maharashtra,Pune,Wheat,2022,28.4,70.0,337.3,180.8,4.33
4550,Maharashtra,Pune,Rice,2022,24.2,70.0,927.9,194.0,3.9
4551,Maharashtra,Pune,Maize,2022,25.0,70.0,840.9,110.2,3.85
4552,Maharashtra,Pune,Cotton,2022,18.2,70.0,545.8,80.6,2.06
4553,Tamil Nadu,Thanjavur,Wheat,2022,21.0,70.0,904.5,171.1,4.36
4554,Tamil Nadu,Thanjavur,Rice,2022,20.9,70.0,310.2,166.7,4.06
4555,Tamil Nadu,Thanjavur,Maize,2022,19.3,70.0,543.0,94.9,3.09
4556,Tamil Nadu,Thanjavur,Cotton,2022,26.5,70.0,914.4,71.4,2.18
4557,Andhra Pradesh,Kurnool,Wheat,2022,36.2,70.0,118.4,12.3,0.43
4558,Andhra Pradesh,Kurnool,Rice,2022,28.7,70.0,415.7,145.2,3.79
4559,Andhra Pradesh,Kurnool,Maize,2022,27.6,70.0,978.2,101.9,3.54
4560,Andhra Pradesh,Kurnool,Cotton,2022,27.2,70.0,943.3,133.2,2.42
4561,Punjab,Ludhiana,Wheat,2023,23.5,70.0,643.4,162.7,4.74
4562,Punjab,Ludhiana,Rice,2023,24.3,70.0,431.5,103.1,3.25
4563,Punjab,Ludhiana,Maize,2023,35.2,70.0,143.7,10.4,0.42
4564,Punjab,Ludhiana,Cotton,2023,28.7,70.0,977.1,129.1,2.59
4565,Punjab,Patiala,Wheat,2023,39.6,70.0,113.3,26.6,0.21
4566,Punjab,Patiala,Rice,2023,38.9,70.0,92.4,17.4,0.22
4567,Punjab,Patiala,Maize,2023,27.4,70.0,520.2,117.5,3.11
4568,Punjab,Patiala,Cotton,2023,21.5,70.0,853.5,119.8,2.31
4569,Uttar Pradesh,Kanpur,Wheat,2023,21.7,70.0,783.3,176.7,4.83
4570,Uttar Pradesh,Kanpur,Rice,2023,18.0,70.0,490.0,155.0,3.78
4571,Uttar Pradesh,Kanpur,Maize,2023,28.2,70.0,889.3,93.0,3.64
4572,Uttar Pradesh,Kanpur,Cotton,2023,29.1,70.0,336.6,120.7,2.49
4573,Uttar Pradesh,Varanasi,Wheat,2023,23.1,70.0,506.7,155.1,4.49
4574,Uttar Pradesh,Varanasi,Rice,2023,41.6,70.0,79.3,17.5,0.1
4575,Uttar Pradesh,Varanasi,Maize,2023,19.1,70.0,951.6,76.1,3.45
4576,Uttar Pradesh,Varanasi,Cotton,2023,27.5,70.0,969.8,98.7,2.25
4577,West Bengal,Hooghly,Wheat,2023,28.9,70.0,404.1,155.1,4.16
4578,West Bengal,Hooghly,Rice,2023,29.0,70.0,312.7,102.3,3.54
4579,West Bengal,Hooghly,Maize,2023,23.4,70.0,695.1,92.6,2.73
4580,West Bengal,Hooghly,Cotton,2023,23.2,70.0,670.0,151.7,2.43
4581,West Bengal,Bardhaman,Wheat,2023,27.1,70.0,919.1,181.3,4.1
4582,West Bengal,Bardhaman,Rice,2023,25.7,70.0,407.5,97.7,3.18
4583,West Bengal,Bardhaman,Maize,2023,41.9,70.0,131.6,28.7,0.53
4584,West Bengal,Bardhaman,Cotton,2023,26.0,70.0,825.6,130.3,2.26
4585,Maharashtra,Nashik,Wheat,2023,25.3,70.0,976.6,208.0,4.32
4586,Maharashtra,Nashik,Rice,2023,21.6,70.0,632.3,143.6,2.74
4587,Maharashtra,Nashik,Maize,2023,27.8,70.0,747.0,114.2,3.08
4588,Maharashtra,Nashik,Cotton,2023,40.6,70.0,79.2,9.7,0.1
4589,Maharashtra,Pune,Wheat,2023,20.7,70.0,878.5,138.3,3.87
4590,Maharashtra,Pune,Rice,2023,38.7,70.0,84.8,23.3,0.34
4591,Maharashtra,Pune,Maize,2023,18.8,70.0,506.6,149.8,3.96
4592,Maharashtra,Pune,Cotton,2023,29.6,70.0,853.9,95.5,2.2
4593,Tamil Nadu,Thanjavur,Wheat,2023,27.3,70.0,914.1,186.2,4.57
4594,Tamil Nadu,Thanjavur,Rice,2023,18.9,70.0,780.5,160.5,4.04
4595,Tamil Nadu,Thanjavur,Maize,2023,29.8,70.0,530.1,72.9,2.72
4596,Tamil Nadu,Thanjavur,Cotton,2023,25.1,70.0,909.1,128.8,2.34
4597,Andhra Pradesh,Kurnool,Wheat,2023,38.3,70.0,59.3,27.2,0.28
4598,Andhra Pradesh,Kurnool,Rice,2023,28.0,70.0,479.3,140.7,3.7
4599,Andhra Pradesh,Kurnool,Maize,2023,19.9,70.0,447.6,102.3,2.67
4600,Andhra Pradesh,Kurnool,Cotton,2023,27.5,70.0,649.2,87.7,1.79
4601,Punjab,Ludhiana,Wheat,2019,18.3,70.0,358.0,124.8,3.78
4602,Punjab,Ludhiana,Rice,2019,27.6,70.0,978.7,127.2,3.76
4603,Punjab,Ludhiana,Maize,2019,29.3,70.0,376.1,124.1,3.28
4604,Punjab,Ludhiana,Cotton,2019,20.6,70.0,950.5,115.8,2.37
4605,Punjab,Patiala,Wheat,2019,25.6,70.0,892.0,153.8,3.97
4606,Punjab,Patiala,Rice,2019,24.4,70.0,814.3,143.2,3.67
4607,Punjab,Patiala,Maize,2019,26.2,70.0,305.9,138.8,3.28
4608,Punjab,Patiala,Cotton,2019,29.4,70.0,446.2,54.8,1.96
4609,Uttar Pradesh,Kanpur,Wheat,2019,35.9,70.0,114.4,29.7,0.1
4610,Uttar Pradesh,Kanpur,Rice,2019,23.1,70.0,915.9,83.3,2.71
4611,Uttar Pradesh,Kanpur,Maize,2019,18.4,70.0,583.6,136.2,3.7
4612,Uttar Pradesh,Kanpur,Cotton,2019,19.7,70.0,622.6,37.1,1.87
4613,Uttar Pradesh,Varanasi,Wheat,2019,21.2,70.0,303.7,173.1,4.29
4614,Uttar Pradesh,Varanasi,Rice,2019,19.0,70.0,855.7,113.7,3.49
4615,Uttar Pradesh,Varanasi,Maize,2019,40.1,70.0,108.0,11.5,0.31
4616,Uttar Pradesh,Varanasi,Cotton,2019,21.5,70.0,392.2,96.7,2.54
4617,West Bengal,Hooghly,Wheat,2019,26.4,70.0,444.3,156.6,3.49
4618,West Bengal,Hooghly,Rice,2019,35.7,70.0,112.2,15.7,0.22
4619,West Bengal,Hooghly,Maize,2019,20.2,70.0,939.6,84.9,2.91
4620,West Bengal,Hooghly,Cotton,2019,24.5,70.0,352.4,102.8,2.25
4621,West Bengal,Bardhaman,Wheat,2019,28.0,70.0,643.5,139.2,4.12
4622,West Bengal,Bardhaman,Rice,2019,18.5,70.0,686.7,107.2,3.4
4623,West Bengal,Bardhaman,Maize,2019,25.4,70.0,758.8,129.7,3.1
4624,West Bengal,Bardhaman,Cotton,2019,36.7,70.0,96.2,8.4,0.11
4625,Maharashtra,Nashik,Wheat,2019,35.8,70.0,73.5,23.6,0.11
4626,Maharashtra,Nashik,Rice,2019,39.0,70.0,142.9,6.7,0.22
4627,Maharashtra,Nashik,Maize,2019,25.0,70.0,331.5,100.5,3.0
4628,Maharashtra,Nashik,Cotton,2019,23.2,70.0,379.7,138.6,2.66
4629,Maharashtra,Pune,Wheat,2019,19.9,70.0,523.9,200.5,4.4
4630,Maharashtra,Pune,Rice,2019,25.0,70.0,556.6,144.6,3.89
4631,Maharashtra,Pune,Maize,2019,25.5,70.0,859.4,114.9,2.91
4632,Maharashtra,Pune,Cotton,2019,38.6,70.0,144.2,14.8,0.31
4633,Tamil Nadu,Thanjavur,Wheat,2019,23.6,70.0,621.2,180.9,4.67
4634,Tamil Nadu,Thanjavur,Rice,2019,19.6,70.0,382.2,88.5,3.5
4635,Tamil Nadu,Thanjavur,Maize,2019,37.6,70.0,116.4,8.1,0.34
4636,Tamil Nadu,Thanjavur,Cotton,2019,18.7,70.0,728.9,105.5,2.13
4637,Andhra Pradesh,Kurnool,Wheat,2019,24.1,70.0,422.4,134.2,4.04
4638,Andhra Pradesh,Kurnool,Rice,2019,20.7,70.0,386.3,131.8,3.76
4639,Andhra Pradesh,Kurnool,Maize,2019,29.3,70.0,906.9,128.6,2.86
4640,Andhra Pradesh,Kurnool,Cotton,2019,18.2,70.0,334.4,123.4,2.52
4641,Punjab,Ludhiana,Wheat,2020,19.1,70.0,361.7,148.9,3.82
4642,Punjab,Ludhiana,Rice,2020,24.3,70.0,543.0,137.9,3.46
4643,Punjab,Ludhiana,Maize,2020,29.5,70.0,742.5,129.2,3.36
4644,Punjab,Ludhiana,Cotton,2020,25.2,70.0,679.2,136.4,2.61
4645,Punjab,Patiala,Wheat,2020,18.1,70.0,457.2,146.0,4.06
4646,Punjab,Patiala,Rice,2020,22.1,70.0,484.9,128.0,3.43
4647,Punjab,Patiala,Maize,2020,18.8,70.0,306.0,143.9,3.0
4648,Punjab,Patiala,Cotton,2020,21.5,70.0,692.0,65.3,1.87
4649,Uttar Pradesh,Kanpur,Wheat,2020,25.9,70.0,808.6,190.5,4.83
4650,Uttar Pradesh,Kanpur,Rice,2020,28.9,70.0,304.6,136.8,3.71
4651,Uttar Pradesh,Kanpur,Maize,2020,20.7,70.0,845.6,123.8,3.2
4652,Uttar Pradesh,Kanpur,Cotton,2020,25.5,70.0,932.7,125.3,2.36
4653,Uttar Pradesh,Varanasi,Wheat,2020,29.0,70.0,428.5,191.6,4.29
